InteractorA,InteractorB
O94868,A5D8V6
O94868,Q96SQ5
Q96RD9,Q9Y2J4
Q96RD9,Q8TC20
Q96RD9,Q8N6Y0
Q9UJT9,A0A0C3SFZ9
Q9UJT9,Q92609
P25090,P05090
P25090,Q9H0Q3
P25090,Q8N386
P25090,Q8WWF3
Q96CN9,Q9NYB9
Q96CN9,P18848
Q96CN9,Q13490
Q96CN9,Q6P1W5
Q96CN9,Q86XR8
Q96CN9,Q86XR8
Q96CN9,Q8NHQ1
Q96CN9,Q9NRI5
Q96CN9,Q96EY1
Q96CN9,Q86UY5
Q96CN9,Q9NVF7
Q96CN9,Q6PIW4
Q96CN9,P15407
Q96CN9,O95995
Q96CN9,P08151
Q96CN9,Q08379
Q96CN9,Q7Z353
Q96CN9,Q8NDH6
Q96CN9,Q9BW62
Q96CN9,O60341
Q96CN9,Q2KHM9
Q96CN9,P33176
Q96CN9,Q86VQ0
Q96CN9,Q9BRK4
Q96CN9,Q96EZ8
Q96CN9,Q9NPJ6
Q96CN9,P50221
Q96CN9,Q9UJV3
Q96CN9,Q15742
Q96CN9,Q8NEY1
Q96CN9,Q8NEY1
Q96CN9,Q7Z6G3
Q96CN9,O43482
Q96CN9,Q9P286
Q96CN9,Q6NYC8
Q96CN9,Q86WC6
Q96CN9,Q99633
Q96CN9,Q01196
Q96CN9,Q9UBB9
Q96CN9,Q08117
Q96CN9,Q14134
Q96CN9,Q86XT4
Q96CN9,Q5TAP6
Q96CN9,P98170
Q96CN9,Q9NQZ6
Q96CN9,Q8TF47
Q96CN9,Q8N554
Q9H0R6,O75879
Q9H0R6,O43716
Q06547,O95994
Q06547,Q86YD7
Q06547,Q06546
Q06547,P51610
Q06547,P51610
Q06547,Q14005
Q06547,P25800
Q06547,P61968
Q06547,Q96M61
Q06547,Q9H944
Q06547,Q7Z3K3
Q06547,P57052
Q06547,Q9UHP6
Q06547,P09012
Q06547,P08579
Q06547,Q13573
Q06547,Q8NHU6
Q06547,Q12933
P04150,P31749
P04150,Q03135
P04150,P01730
P04150,P00533
P04150,P41235
P04150,P07900
P04150,Q6ZU52
P04150,P06239
P04150,P82094
Q8NBF1,P35321
Q8NBF1,Q8IYP9
Q6B0K9,P68871
Q6B0K9,P69892
Q6B0K9,P02008
Q6B0K9,Q12933
Q6B0K9,Q69YN4
Q9BXL5,Q13363
Q9BXL5,P06748
Q16082,Q9NQ94
Q16082,O95817
Q16082,Q9BXY8
Q16082,Q6AI39
Q16082,Q96LK0
Q16082,P02511
Q16082,Q9H0I2
Q16082,P17482
Q16082,Q9UJY1
Q16082,Q63ZY3
Q16082,P25800
Q16082,Q8TAP4
Q16082,Q8IVT2
Q16082,Q9HBE1
Q16082,Q7Z3K3
Q16082,P0CG20
Q16082,O75679
Q16082,Q96RF0
Q16082,O43711
Q16082,Q14119
Q16082,Q9NZC7
P04792,P31749
P04792,O95817
P04792,P27797
P04792,P02511
P04792,Q9UER7
P04792,O00273
P04792,Q15029
P04792,P00533
P04792,Q14240
P04792,P78344
P04792,Q02790
P04792,P02794
P04792,P11413
P04792,P78417
P04792,Q9UJY1
P04792,Q7Z6Z7
P04792,P78318
P04792,P49137
P04792,Q16644
P04792,Q8IW41
P04792,P08473
P04792,Q8N7H5
P04792,Q96G03
P04792,Q86YS6
P04792,Q12874
P04792,Q13573
P04792,Q9Y657
P04792,P04637
P04792,P13693
P04792,P13010
P04792,P63104
Q9BUP3,Q8TB40
Q9BUP3,Q13520
Q9BUP3,Q08426
Q9BUP3,P54852
Q9BUP3,Q5JX71
Q9BUP3,Q8N6M3
Q9BUP3,Q8NBQ5
Q9BUP3,Q8N5M9
Q9BUP3,Q9HDC5
Q9BUP3,Q9NQG6
Q9BUP3,Q9H2K0
Q9BUP3,Q9UKF7
Q9BUP3,Q99541
Q9BUP3,Q9H6H4
Q9BUP3,Q86VR2
Q9BUP3,Q9Y371
Q9BUP3,Q3KNW5
Q9BUP3,Q12893
Q9BUP3,Q9Y320
Q9BUP3,O00258
P01583,P29466
P01583,P29466
P01583,O00165
P01583,P27930
P01583,O60684
P01583,P50222
Q14116,Q15847
Q14116,Q13478
Q9Y624,P49069
Q9Y624,Q8N5M9
Q9Y624,Q9P0N8
Q9Y624,P50281
Q9Y624,Q96S97
Q9Y624,Q8TEW0
Q9Y624,Q9UHJ9
Q9Y624,Q05513
Q9Y624,Q9UI14
Q9Y624,O43765
Q9Y624,Q9BRI3
Q9Y624,P78382
Q9Y624,Q5SQN1
Q9Y624,P0DN84
Q9Y624,Q9NV29
Q9Y624,Q9BVK8
Q9Y624,Q8N661
P05231,P08887
P05231,Q05516
Q9NWZ3,Q9UBH0
Q9NWZ3,O43187
Q9NWZ3,Q99836
Q9NWZ3,Q99836
Q9NWZ3,Q96FA3
Q9NWZ3,Q9HAT8
Q9NWZ3,P58753
Q9NWZ3,Q9C029
Q9NWZ3,Q96LX8
Q2M1V0,Q15038
Q2M1V0,O15499
Q2M1V0,P78424
Q2M1V0,Q01974
Q2M1V0,Q5T6F2
Q8IYS2,P24593
Q8IYS2,Q9H2L4
Q53GT1,Q8IVD9
Q6TFL4,Q8NEY4
Q6TFL4,Q53G59
Q6TFL4,O43639
Q9Y4X4,Q13363
Q9Y4X4,Q96KQ7
Q9Y4X4,Q14192
Q9Y4X4,Q13643
Q9Y4X4,Q9NVV9
P41229,Q13127
P78385,O43184
P78385,Q6NUJ2
P78385,Q86XR8
P78385,Q02930
P78385,A8MQ03
P78385,P55040
P78385,Q9Y223
P78385,P09211
P78385,P49639
P78385,P19012
P78385,P08779
P78385,P08727
P78385,Q7Z3Z0
P78385,Q7Z3Y8
P78385,Q15323
P78385,Q14525
P78385,O76011
P78385,Q92764
P78385,O76014
P78385,O76015
P78385,Q6A163
P78385,Q6A162
P78385,P60409
P78385,P60410
P78385,P60411
P78385,Q8IUC1
P78385,Q3SY46
P78385,Q9BYR6
P78385,Q3LI66
P78385,Q7Z3S9
P78385,P0DPK4
P78385,Q16656
P78385,O43482
P78385,P32242
P78385,P78337
P78385,Q494U1
P78385,Q12837
P78385,Q8WTX9
Q8N5S9,Q04917
Q8IUC1,Q8TD06
Q8IUC1,Q9NYG5
Q8IUC1,Q8WXK3
Q8IUC1,Q7Z3C6
Q8IUC1,P0C7T5
Q8IUC1,Q9BXY8
Q8IUC1,Q8TCT0
Q8IUC1,P27918
Q8IUC1,Q8IWX8
Q8IUC1,P05813
Q8IUC1,P53672
Q8IUC1,A8MUP2
Q8IUC1,A8MQ03
Q8IUC1,Q96LJ7
Q8IUC1,Q86UW9
Q8IUC1,Q9H596
Q8IUC1,O95967
Q8IUC1,Q9H0I2
Q8IUC1,Q16134
Q8IUC1,Q8WU58
Q8IUC1,Q9NW38
Q8IUC1,P48023
Q8IUC1,P23142
Q8IUC1,Q53EP0
Q8IUC1,O75593
Q8IUC1,O43559
Q8IUC1,P23769
Q8IUC1,Q9Y223
Q8IUC1,Q13227
Q8IUC1,Q9Y4H4
Q8IUC1,P28799
Q8IUC1,Q9UBP5
Q8IUC1,P49639
Q8IUC1,P31273
Q8IUC1,O43593
Q8IUC1,Q2WGJ6
Q8IUC1,P78385
Q8IUC1,P60370
Q8IUC1,P60410
Q8IUC1,P59990
Q8IUC1,P60328
Q8IUC1,P60329
Q8IUC1,Q52LG2
Q8IUC1,Q3LI76
Q8IUC1,Q6PEX3
Q8IUC1,Q9BYQ6
Q8IUC1,Q9BYR5
Q8IUC1,Q6L8G4
Q8IUC1,Q6L8H2
Q8IUC1,Q6L8H1
Q8IUC1,Q6L8G9
Q8IUC1,P26371
Q8IUC1,Q3LI64
Q8IUC1,Q3LI66
Q8IUC1,Q9BYQ4
Q8IUC1,Q9BYQ3
Q8IUC1,Q9BYQ0
Q8IUC1,Q5T7P2
Q8IUC1,Q5T7P3
Q8IUC1,Q5T754
Q8IUC1,Q5TA79
Q8IUC1,Q5TA76
Q8IUC1,Q5T5A8
Q8IUC1,P56470
Q8IUC1,P0CW20
Q8IUC1,P61968
Q8IUC1,O14770
Q8IUC1,P41271
Q8IUC1,Q7Z417
Q8IUC1,Q8WWZ8
Q8IUC1,Q7RTU3
Q8IUC1,O14581
Q8IUC1,P32242
Q8IUC1,Q92824
Q8IUC1,O15496
Q8IUC1,Q9NRY6
Q8IUC1,Q93062
Q8IUC1,Q6ZRY4
Q8IUC1,Q9H0F5
Q8IUC1,Q86YT5
Q8IUC1,P09234
Q8IUC1,Q99932
Q8IUC1,O43609
Q8IUC1,O75716
Q8IUC1,O95947
Q8IUC1,Q8WW24
Q8IUC1,Q8NEK8
Q8IUC1,Q7Z6R9
Q8IUC1,Q08117
Q8IUC1,O43711
Q8IUC1,Q63HR2
Q8IUC1,Q6EMK4
Q8IUC1,O95231
Q8IUC1,A8MV65
Q8IUC1,B2RUY7
Q8IUC1,Q9NZC7
Q8IUC1,Q9GZM5
Q8IUC1,Q15915
Q9NRX6,O00590
Q9NRX6,Q9NRZ7
Q9NRX6,O95236
Q9NRX6,Q96PS8
Q9NRX6,Q13520
Q9NRX6,Q12797
Q9NRX6,Q08708
Q9NRX6,Q08722
Q9NRX6,Q4LDR2
Q9NRX6,Q15125
Q9NRX6,Q8NBQ5
Q9NRX6,Q7Z5P4
Q9NRX6,Q6P1Q0
Q9NRX6,P48449
Q9NRX6,Q5SR56
Q9NRX6,Q99735
Q9NRX6,Q8N912
Q9NRX6,Q9Y342
Q9NRX6,Q9H6H4
Q9NRX6,Q9NTJ5
Q9NRX6,O75396
Q9NRX6,Q8N130
Q9NRX6,O60906
Q9NRX6,Q86Y82
Q9NRX6,P61266
Q9NRX6,P59542
Q9NRX6,Q96DZ7
Q9NRX6,Q9NV29
Q9NRX6,Q6UX40
Q9NRX6,Q53HI1
Q9NRX6,Q8IVQ6
Q96EK9,Q13643
Q9BYR3,Q6UY14
Q9BYR3,Q15699
Q9BYR3,P29972
Q9BYR3,O95429
Q9BYR3,Q8NEC5
Q9BYR3,Q14781
Q9BYR3,Q9UGL9
Q9BYR3,Q02930
Q9BYR3,A8MQ03
Q9BYR3,O76003
Q9BYR3,Q9Y223
Q9BYR3,Q9UBP5
Q9BYR3,P49639
Q9BYR3,Q9BYS1
Q9BYR3,P60014
Q9BYR3,P60370
Q9BYR3,P60371
Q9BYR3,P60410
Q9BYR3,P59990
Q9BYR3,P60328
Q9BYR3,Q52LG2
Q9BYR3,Q9BYP8
Q9BYR3,Q9BYR9
Q9BYR3,Q6PEX3
Q9BYR3,Q9BYR7
Q9BYR3,Q9BYR5
Q9BYR3,Q9BYR2
Q9BYR3,Q6L8G4
Q9BYR3,Q6L8G8
Q9BYR3,P26371
Q9BYR3,Q9BYQ4
Q9BYR3,Q9BYQ3
Q9BYR3,Q9BYQ0
Q9BYR3,Q5T7P2
Q9BYR3,Q5T7P3
Q9BYR3,Q5T751
Q9BYR3,Q5T752
Q9BYR3,Q5T753
Q9BYR3,Q5T754
Q9BYR3,Q5TA79
Q9BYR3,O14633
Q9BYR3,Q5TA81
Q9BYR3,Q5TA76
Q9BYR3,Q5TA77
Q9BYR3,Q5T5A8
Q9BYR3,Q5T5B0
Q9BYR3,Q5TA78
Q9BYR3,Q5TCM9
Q9BYR3,P0DPK4
Q9BYR3,Q9NQX5
Q9BYR3,Q92570
Q9BYR3,Q7Z417
Q9BYR3,P32242
Q9BYR3,Q12837
Q9BYR3,Q9NUL5
Q9BYR3,P49901
Q9BYR3,Q63HR2
Q9BYR3,Q8IWZ5
Q9BYR3,Q8IYI8
Q9BYR3,Q6ZNH5
Q9BYR3,Q96H86
Q9BYR9,P82987
Q9BYR9,Q8TBE0
Q9BYR9,Q9BXY8
Q9BYR9,Q6NUJ2
Q9BYR9,Q8NEC5
Q9BYR9,Q9UKJ5
Q9BYR9,Q02930
Q9BYR9,Q9UBR2
Q9BYR9,A8MQ03
Q9BYR9,Q6P158
Q9BYR9,Q9NQL9
Q9BYR9,Q3B820
Q9BYR9,P57678
Q9BYR9,Q86UU5
Q9BYR9,Q9GZV7
Q9BYR9,Q03014
Q9BYR9,P49639
Q9BYR9,P17482
Q9BYR9,Q969P0
Q9BYR9,P16144
Q9BYR9,Q15040
Q9BYR9,Q2WGJ6
Q9BYR9,Q07627
Q9BYR9,P60329
Q9BYR9,Q9BYQ6
Q9BYR9,Q9BQ66
Q9BYR9,Q9BYR3
Q9BYR9,Q6L8G4
Q9BYR9,Q701N4
Q9BYR9,P26371
Q9BYR9,Q9BYQ4
Q9BYR9,Q9BYQ3
Q9BYR9,Q9BYQ0
Q9BYR9,Q5T7P3
Q9BYR9,Q5T752
Q9BYR9,Q5T753
Q9BYR9,Q5T754
Q9BYR9,Q5TA79
Q9BYR9,O14633
Q9BYR9,Q5TA81
Q9BYR9,Q5TA82
Q9BYR9,Q5TA76
Q9BYR9,Q5T5A8
Q9BYR9,Q9BYE3
Q9BYR9,Q8TBB1
Q9BYR9,Q96EZ8
Q9BYR9,Q13875
Q9BYR9,Q969G9
Q9BYR9,P0DPK4
Q9BYR9,Q9NQX5
Q9BYR9,Q7Z417
Q9BYR9,P32242
Q9BYR9,Q15077
Q9BYR9,Q96S52
Q9BYR9,O43741
Q9BYR9,O75783
Q9BYR9,Q9NUL5
Q9BYR9,Q7Z698
Q9BYR9,Q7Z6R9
Q9BYR9,Q05952
Q9BYR9,Q8IWZ5
Q9BYR9,P49638
Q9BYR9,Q6EMK4
Q9BYR9,Q2TAL6
Q9BYR9,P25490
Q9BYR9,O43167
Q9BYR9,Q8WTX9
Q9BYR9,Q9NZV7
Q9BYR9,P49910
Q9BYR9,O43296
Q9BYR9,Q8IYI8
Q9BYR9,Q8N8L2
Q9BYR9,Q96C55
Q9BYR9,Q8TBZ8
Q9BYR9,Q86XF7
Q9BYR9,Q96N58
Q9BYR9,Q9P0T4
Q9BYR9,Q96SQ5
Q9BYR9,Q499Z4
Q9BYR9,Q96H86
Q9BYR9,Q8N393
Q9BYR9,Q3KQV3
Q9BYR8,O43184
Q9BYR8,P21549
Q9BYR8,Q9NYG5
Q9BYR8,P18075
Q9BYR8,Q9H1P6
Q9BYR8,P38936
Q9BYR8,P08218
Q9BYR8,Q8TCT0
Q9BYR8,P27918
Q9BYR8,Q8NE01
Q9BYR8,Q02930
Q9BYR8,Q99895
Q9BYR8,A8MQ03
Q9BYR8,Q9NQL9
Q9BYR8,Q92608
Q9BYR8,Q92567
Q9BYR8,Q8WU58
Q9BYR8,O75593
Q9BYR8,O43559
Q9BYR8,P23769
Q9BYR8,Q9Y223
Q9BYR8,Q13227
Q9BYR8,P09211
Q9BYR8,P08631
Q9BYR8,Q9UBP5
Q9BYR8,P17482
Q9BYR8,O43593
Q9BYR8,Q9ULV5
Q9BYR8,Q14005
Q9BYR8,P16144
Q9BYR8,P60410
Q9BYR8,Q52LG2
Q9BYR8,Q3SY46
Q9BYR8,Q3LI76
Q9BYR8,Q6PEX3
Q9BYR8,Q9BYQ6
Q9BYR8,Q9BQ66
Q9BYR8,Q3LI64
Q9BYR8,Q9BYQ3
Q9BYR8,Q9BYQ0
Q9BYR8,Q5T7P3
Q9BYR8,O14633
Q9BYR8,Q5TA76
Q9BYR8,Q9BYE3
Q9BYR8,Q5TA78
Q9BYR8,Q5TCM9
Q9BYR8,P61968
Q9BYR8,Q15345
Q9BYR8,O60336
Q9BYR8,Q9NQ50
Q9BYR8,Q86VE0
Q9BYR8,Q7Z3S9
Q9BYR8,P32242
Q9BYR8,Q9HBE1
Q9BYR8,Q92824
Q9BYR8,Q9C010
Q9BYR8,Q9NRQ2
Q9BYR8,O15160
Q9BYR8,Q7Z5V6
Q9BYR8,Q8WUK0
Q9BYR8,P15151
Q9BYR8,Q93062
Q9BYR8,Q96HR9
Q9BYR8,Q7L0R7
Q9BYR8,Q7Z3H4
Q9BYR8,Q92922
Q9BYR8,Q99932
Q9BYR8,Q9BXF9
Q9BYR8,Q96LM6
Q9BYR8,O43711
Q9BYR8,Q6EMK4
Q9BYR8,O95231
Q9BYR8,A8MV65
Q9BYR8,Q64LD2
Q9BYR8,Q96HA8
Q9BYR8,A2RRC6
Q9BYR8,Q96IQ9
Q9BYR8,Q9NWS9
Q04760,Q3MIT2
Q52LA3,Q7L775
Q52LA3,P43360
Q32MZ4,Q9C0F1
Q32MZ4,Q13045
Q32MZ4,Q9NPJ6
Q93052,Q14847
Q8N6F8,Q9NQ94
Q8N6F8,P54253
Q8N6F8,P0C7T5
Q8N6F8,Q96HB5
Q8N6F8,P33240
Q8N6F8,Q6PKX4
Q8N6F8,Q5JVL4
Q8N6F8,Q9H0I2
Q8N6F8,Q99958
Q8N6F8,Q8IVS8
Q8N6F8,O95872
Q8N6F8,O14964
Q8N6F8,P61968
Q8N6F8,Q86UR1
Q8N6F8,Q92569
Q8N6F8,P78337
Q8N6F8,Q7Z5V6
Q8N6F8,O43741
Q8N6F8,O75360
Q8N6F8,P09234
Q8N6F8,O95947
Q8N6F8,Q9BXF9
Q8N6F8,Q92734
Q8N6F8,O43711
Q8N6F8,A5D8V6
Q8N6F8,Q15915
Q8N6F8,Q15935
Q96G25,Q15370
Q96G25,Q15369
Q96G25,Q6A162
Q96G25,Q8ND90
Q96G25,P31321
Q96EH3,P32321
Q96EH3,Q0VD86
Q96EH3,Q8TAP4
Q96EH3,A2RUH7
Q96EH3,Q58EX7
Q96EH3,Q3SY56
Q96EH3,Q96HA8
Q96EH3,Q8TF47
Q96EH3,Q9BUY5
Q96GV9,Q96B26
Q96GV9,Q8ND90
Q96GV9,Q13077
Q9NVC6,Q9BUE0
Q9NVC6,Q15528
Q9NVC6,Q6P2C8
Q9NVC6,O75586
A0JLT2,Q86UW9
A0JLT2,P62993
A0JLT2,P50747
A0JLT2,Q63ZY3
A0JLT2,Q9NX70
A0JLT2,Q14511
A0JLT2,Q0D2K3
A0JLT2,P36508
Q5TF39,O43169
Q5TF39,Q96PD2
Q5TF39,Q6ZSS7
Q5TF39,Q6UX27
Q15759,Q16644
Q15759,P04637
Q15759,O43257
Q99685,P07550
Q8IXL7,Q8WXK3
Q8IXL7,Q8N9N5
Q8IXL7,P56545
Q8IXL7,Q96AZ1
Q8IXL7,Q12805
Q8IXL7,P56537
Q8IXL7,A1KXE4
Q8IXL7,Q13643
Q8IXL7,Q08379
Q8IXL7,Q08379
Q8IXL7,Q15323
Q8IXL7,O76011
Q8IXL7,Q6A162
Q8IXL7,P80188
Q8IXL7,Q86YW9
Q8IXL7,A6NJ78
Q8IXL7,Q8WXB1
Q8IXL7,A0A0C4DFN3
Q8IXL7,Q9NRD5
Q8IXL7,Q58EX7
Q8IXL7,P78424
Q8IXL7,Q9UKN5
Q8IXL7,Q04864
Q8IXL7,P15884
Q8IXL7,P36406
Q8IXL7,Q15654
Q8IXL7,Q6NVU6
Q8IXL7,Q9GZS3
Q8IXL7,Q9H0C1
Q8TE76,P40763
Q15014,Q9Y2J4
Q15014,Q99856
Q15014,Q9H165
Q15014,Q8N7W2
Q15014,Q5H9J7
Q15014,Q13554
Q15014,Q01850
Q15014,Q53EZ4
Q15014,Q96D03
Q15014,Q9NRI5
Q15014,O60447
Q15014,Q8IZU0
Q15014,Q8IX29
Q15014,Q08379
Q15014,Q86WP2
Q15014,Q96HH9
Q15014,Q6NT76
Q15014,Q13422
Q15014,Q719H9
Q15014,Q96JM7
Q15014,Q96JM7
Q15014,Q9P127
Q15014,Q9BRK4
Q15014,Q9Y605
Q15014,Q96HT8
Q15014,Q9NV56
Q15014,P52815
Q15014,Q15742
Q15014,Q8IXK0
Q15014,Q9NRD5
Q15014,Q9UL42
Q15014,P78424
Q15014,Q04864
Q15014,Q9NVV9
Q15014,Q08117
Q15014,Q15025
Q15014,P45379
Q15014,Q8WV44
Q15014,Q15631
Q15014,Q96DT7
Q15014,O43829
Q15014,Q9HCK0
Q15014,O43298
Q15014,O15156
Q15014,Q96MX3
O75352,Q9NQG1
P56597,Q8WWB3
P56597,Q96IM9
O95167,Q9BUF7
O95167,Q15125
O95167,Q9UKR5
O95167,Q6ZVE7
O95167,O95214
O95167,Q8N4V1
O95167,P15941
O95167,Q9UHI5
O95167,Q96MV1
O95167,Q96DZ7
O95167,Q96IK0
O95167,Q9NUH8
O95167,Q6UW68
O95167,Q9NWH2
O95167,Q9Y320
O14931,P46379
O14931,P46379
O14931,P46379
O14931,Q5JX71
O14931,P17931
O14931,P17931
O14931,Q68D85
P10242,Q00610
P10242,O15083
P10242,Q9H074
P10242,P63165
P10242,P61956
P10242,P17542
P10242,O60293
O00160,Q7L5A3
O00160,Q9BWG6
O00160,P78314
Q6PIF6,Q9BYE9
O15259,Q13444
O15259,Q8N157
O15259,O75161
O15259,P98161
O15259,Q14289
P46531,Q13315
P46531,Q969H0
P46531,Q16665
P46531,P78504
P46531,O60341
P46531,Q8N423
P46531,Q92585
P46531,P19838
P46531,Q13526
P46531,Q06330
P46531,Q06330
P46531,Q13573
P46531,P98170
Q16236,P18848
Q16236,O60341
Q16236,Q14145
Q16236,O15525
Q16236,O60675
Q16236,P10276
Q16236,P13805
Q16236,P13805
Q16236,Q9BTA9
Q02575,Q99832
Q02575,Q6IPU0
Q16665,P10275
Q16665,P27540
Q16665,P49407
Q16665,Q9C0J9
Q16665,O00257
Q16665,Q92793
Q16665,P35222
Q16665,Q96CJ1
Q16665,Q9GZT9
Q16665,Q96KS0
Q16665,Q9H6Z9
Q16665,Q09472
Q16665,P11474
Q16665,P09467
Q16665,P23771
Q16665,Q9NWT6
Q16665,Q92831
Q16665,Q13330
Q16665,P46531
Q16665,Q13438
Q16665,Q8N2W9
Q16665,P14618
Q16665,P25789
Q16665,Q9UHD8
Q16665,P84022
Q16665,P08047
Q16665,P63165
Q16665,O94888
Q16665,P40818
Q16665,P40337
Q16665,P17861
Q9NWT6,Q8NFD2
Q9NWT6,Q7Z713
Q9NWT6,Q8WVL7
Q9NWT6,Q9ULJ7
Q9NWT6,O96018
Q9NWT6,Q9H672
Q9NWT6,Q96DX5
Q9NWT6,Q9UK73
Q9NWT6,Q16665
Q9NWT6,Q13418
Q9NWT6,P19838
Q9NWT6,P25963
Q9NWT6,Q96FW1
Q9NWT6,O75832
Q9NWT6,P57078
Q9NWT6,O95271
Q9NWT6,Q9H2K2
Q9NWT6,Q9BZF9
Q9NZL4,P54652
Q9NZL4,P11142
Q9NZL4,Q7Z3S9
P12268,O95994
P12268,Q96GX9
P12268,Q9BU20
P12268,Q8WWZ1
P12268,P20839
P12268,P78424
P12268,P40763
P12268,Q12933
Q9Y5Q6,Q12797
Q9P2X3,P20618
Q9P2X3,P36955
P01857,P12314
P01857,P31994
P17936,P00533
P17936,Q8IVG9
P17936,P78527
P17936,Q86XT9
Q9Y547,Q9H8Y8
Q9Y547,Q9BW83
Q9Y547,Q9Y6Y8
Q9Y547,Q13114
Q5T764,O14879
Q05084,Q8IWP9
Q05084,Q8WYH8
Q05084,O95983
Q05084,P61019
Q05084,Q8WUD1
Q96JJ6,Q9UMX0
Q96JJ6,Q9UHD9
P31321,Q86UN6
P31321,O43687
P31321,O95817
P31321,P46379
P31321,Q8IYS8
P31321,Q5T5Y3
P31321,Q9HC52
P31321,Q8IW40
P31321,Q16543
P31321,P38936
P31321,Q96LK0
P31321,P10606
P31321,Q9UI36
P31321,O60941
P31321,Q96G04
P31321,Q3B820
P31321,Q86YD7
P31321,O94868
P31321,Q8NHY3
P31321,Q9BZE0
P31321,Q9NVN8
P31321,Q92805
P31321,Q92917
P31321,P43080
P31321,Q86VF2
P31321,Q15735
P31321,Q63ZY3
P31321,P33176
P31321,Q969R5
P31321,Q96BZ8
P31321,Q8TBB1
P31321,O95983
P31321,Q96G25
P31321,Q9UBU9
P31321,Q92569
P31321,Q9NR33
P31321,P54646
P31321,P17612
P31321,P10644
P31321,Q99633
P31321,O95456
P31321,Q2TAL8
P31321,P13631
P31321,Q06455
P31321,Q9UHR5
P31321,Q9H788
P31321,Q92529
P31321,Q9H0W8
P31321,Q13573
P31321,O75716
P31321,Q96C24
P31321,Q5VWN6
P31321,Q15561
P31321,P10827
P31321,Q3SY00
P31321,Q9BZF9
P31321,Q14119
P31321,Q96HA8
P31321,Q05516
P31321,Q96E35
P31321,Q13360
P31321,Q86UD4
P31321,P13682
P31321,Q86VK4
P31321,P36508
P08648,P17813
P08648,P05556
P08648,O14786
P08648,Q9H0F6
P48730,Q49A88
P48730,Q6PGQ1
P48730,Q92997
P48730,O60447
P48730,Q9H2S9
P48730,Q96LR2
P48730,Q9BRK4
P48730,Q00987
P48730,Q9P286
P48730,O15055
P48730,O75382
P48730,Q9C026
P48730,Q96BR9
P48730,Q8IUH5
P48730,Q5T7W0
P49674,P25054
P49674,O15169
P49674,O14640
P49674,O14641
P49674,Q92997
P49674,P08238
P49674,P23508
P49674,Q00987
P49674,Q16625
P49674,O15055
P49674,O75382
P49674,Q5T7W0
Q5T7N3,P41240
Q5T7N3,Q93034
Q5T7N3,O14929
Q5T7N3,Q9NSC5
Q5T7N3,Q8WY64
Q5T7N3,O75865
Q9P2N7,Q13618
Q5VWX1,Q8WTP8
Q5VWX1,Q8TBE0
Q5VWX1,P18075
Q5VWX1,Q8NEC5
Q5VWX1,Q9Y3Y2
Q5VWX1,Q9Y3Y2
Q5VWX1,Q14011
Q5VWX1,Q8NE01
Q5VWX1,Q5D0E6
Q5VWX1,Q92608
Q5VWX1,Q6VB84
Q5VWX1,P02008
Q5VWX1,Q03014
Q5VWX1,P61978
Q5VWX1,O43390
Q5VWX1,O75525
Q5VWX1,Q8IXW0
Q5VWX1,Q8TBB1
Q5VWX1,Q13330
Q5VWX1,Q96AH0
Q5VWX1,Q9NQX5
Q5VWX1,Q8WWY3
Q5VWX1,P79522
Q5VWX1,Q13882
Q5VWX1,P98175
Q5VWX1,Q96PK6
Q5VWX1,P98179
Q5VWX1,P38159
Q5VWX1,P40938
Q5VWX1,O00560
Q5VWX1,Q9UQ90
Q5VWX1,P0DMM9
Q5VWX1,P29597
Q5VWX1,Q8TAI1
Q5VWX1,Q96MU7
Q5VWX1,G3V1X1
Q5VWX1,Q6ZNH5
Q5VWX1,Q9P0T4
Q5VWX1,Q96EG3
O75037,Q96HA8
O75164,P11308
O75164,P68431
O75164,P62805
O75164,Q16695
Q13601,P62263
Q13601,Q9H171
Q96S38,P11473
P17540,O15182
P17540,Q9P2K6
P17540,Q16656
P17540,Q7Z4N8
P42167,Q8NBJ4
P42167,Q8WZ60
P42167,P16333
P42167,P27105
Q9Y316,O94983
Q9Y316,Q8WUE5
Q9Y316,Q96D03
Q9Y316,Q9NT22
Q9Y316,P04626
Q9Y316,Q9UJY4
Q9Y316,Q8TBB1
Q9Y316,Q9BRK4
Q9Y316,Q8IUH3
Q9Y316,Q04864
Q9Y316,Q8HWS3
Q9Y316,O75410
Q9Y316,O75410
Q9Y316,P15884
Q9Y316,P15884
Q9Y316,P14373
Q9Y316,Q15654
Q9Y316,O15209
Q9Y316,Q8N720
P11226,Q07954
P11226,P48740
P11226,Q9UHD9
Q8WVR3,P21549
Q8WVR3,A8MQ03
Q8WVR3,Q3LI64
Q8WVR3,P0DPK4
Q8WVR3,P22735
Q8WVR3,Q2TAL6
Q9H204,P06241
Q9H204,P62993
Q9H204,P06239
Q9H204,Q5TCQ9
Q9H204,Q15528
Q9H204,Q9NX70
Q9H204,Q96HR3
Q9H204,Q5JXC2
Q9H204,P35240
Q9H204,P35240
Q9H204,Q96LA8
Q9H204,Q9UHX1
Q9H204,Q8NA61
Q9H204,Q8NA61
Q9H204,P12931
Q9H204,P51687
Q9H204,Q8WWU5
Q9H204,P07947
Q93074,P51693
Q93074,Q06481
Q93074,P05067
Q93074,Q9NPJ6
Q93074,P37173
O60337,Q9UHX3
O60337,P41220
Q9NR34,Q9HB07
Q9NR34,O95363
Q8TD08,P24941
